21370,1,-2.90732320278888e-05
63179,1,-0.000223687844907405
70276,1,-0.000104811724945533
122140,1,-0.000254381066755178
73754,1,-0.000410466381849929
103179,1,0.00419805872891174
45555,1,-0.000311458364850763
111732,1,-0.000689415380681239
12267,1,-0.000296432627053773
70484,1,0.000537817347038659
599,1,-0.000415719472902967
129360,1,0.000750074929285615
111584,1,0.000778513759409464
113663,1,0.0407355862203427
113210,1,0.0236674492006045
13773,1,0.00570283757700119
85848,1,-0.000118630654950764
50289,1,-0.000334574798623281
19491,1,0.00770131118100033
116784,1,0.000719446929314673
11257,1,0.0131011816943958
82953,1,0.00168756726355892
41308,1,0.0061918790045797
65276,1,0.00175223536354775
63470,1,0.0201731505968563
22378,1,0.00173023532127987
87597,1,-0.000506767944467355
62480,1,0.000790493547285138
80630,1,-0.000552242016190207
65889,1,0.0135632806866373
114576,1,0.00781558017491245
124313,1,-0.000124465758871544
100452,1,-0.00101205838204477
118068,1,0.00307072294075123
118510,1,-0.000722295960786831
91131,1,-0.000692068469945849
74173,1,-7.11422578900723e-05
133260,1,0.000417181466770204
45787,1,0.00116246473692566
29801,1,0.0026956386315457
121655,1,0.00139003268462328
34882,1,-0.000273887372196747
107019,1,0.000219581590022345
9203,1,0.000261688348330342
101424,1,6.29638757430423e-05
68381,1,0.00722897379575494
32510,1,2.87979748918439e-05
50125,1,-0.000455927075560022
128093,1,0.00119482681224015
97677,1,-0.000451721134914289
102309,1,-0.000106067361102472
45214,1,-0.000436995233762409
89732,1,0.0900709385755557
84660,1,0.0073329843353632
85013,1,-0.000117755269262235
84585,1,0.00914434821042002
35159,1,0.000279705901103404
99561,1,-0.000779389748318259
129530,1,0.00810344917277048
30375,1,0.00105062597682496
3142,1,-4.88438949109264e-05
123701,1,0.00083072313891635
43449,1,0.0127859925224475
37805,1,0.0113206436515334
31870,1,-0.00041878841363636
47213,1,-0.00028029246353772
65568,1,-0.000271812902300054
42674,1,0.000400162373796858
109679,1,-0.000289819288014419
31449,1,0.00572533080198109
109695,1,0.00202542258945794
127659,1,0.000726248510827338
103674,1,0.00140740537295274
9557,1,-0.00065568205469835
86784,1,-0.000524445679584371
63428,1,-0.000176445395361497
52480,1,0.00228632060167715
114622,1,0.00045379786448149
70666,1,0.000108111625953063
18873,1,-0.00145779653269634
88657,1,5.56430392768352e-05
61326,1,0.0042441844581021
115231,1,0.00522095268006443
119436,1,0.00032443981205859
101095,1,0.0101665839118083
65977,1,0.00328009058317393
24909,1,0.000493524770833677
58190,1,0.00309510498444786
97966,1,-0.000616754384146918
32564,1,1.06203494755941e-06
31256,1,-0.000248196250410317
1999,1,-0.000242852868647391
87422,1,6.12499169736842e-05
63399,1,0.00106285973529107
109513,1,-6.22473346705253e-05
11337,1,-0.000373277392154652
64694,1,0.000107066997373874
56612,1,0.00417172399124565
4028,1,0.0013620152564789
123069,1,-0.000284745243584029
28393,1,0.000342555110005525
3510,1,-0.000498065232278203
104049,1,0.000769921276808878
43604,1,-0.00019010429413346
6598,1,9.59370278282171e-05
36016,1,-0.000122126347241591
59627,1,-0.000168009683450148
11200,1,3.0469685971673e-05
97541,1,-0.00225648380270473
105967,1,-0.000420952990349994
655,1,-3.42891800863865e-05
18399,1,-0.00050265324598753
79153,1,-0.000193736218875054
116380,1,0.0248085315291324
34745,1,-0.000536686354591317
15977,1,-0.000106439606891939
120689,1,-0.000214178772427267
23559,1,-0.00121760842124143
63711,1,4.55838246467737e-05
37142,1,0.000243250811676371
45133,1,-0.00016680785743837
88164,1,-0.0005515336070447
95357,1,0.0251189431036894
60010,1,0.0205991235362659
84935,1,9.67682415828474e-05
98647,1,-0.000184584570641985
111709,1,0.0417615208506606
8305,1,0.00947543288116978
45386,1,-0.000282913841035345
7218,1,-0.000159619061320163
624,1,-0.00018903411987543
83771,1,-0.000334381175824462
30529,1,7.37080770800627e-05
91928,1,-0.000114187448974982
37052,1,-0.000251808920915596
69903,1,-0.000745642179496484
23107,1,-0.000419842309048175
9452,1,0.000161120551765542
33909,1,0.000384976799268447
8751,1,-0.000441400076942843
21382,1,0.00296877196610086
112833,1,-0.00141388894644753
2925,1,-0.000288495377496862
26873,1,-0.000696856804010347
26172,1,0.00270803770828414
43279,1,-0.000193602735874586
71224,1,-0.000212072843362615
59755,1,-0.000409111248889943
80398,1,-6.90177789337944e-05
58366,1,2.65580888532605e-05
99476,1,-6.78581111048415e-06
20800,1,-0.000481649535170055
32840,1,0.00834549943108398
90462,1,0.00460654011836091
76970,1,0.0034823378740707
4787,1,-0.00041997173505762
85958,1,-9.38511951171176e-05
15,1,-0.000173204528004623
45271,1,0.000173556068667656
127743,1,0.00193697942028046
21883,1,-5.48770921950763e-05
9678,1,-0.000244860673457243
68674,1,-0.000226720838218263
22462,1,0.0119995370963809
39913,1,-0.000244103058159699
84975,1,0.0134569221288959
