8,1,0.351654596654838
3,1,0.23999947197623
4,1,0.279724063477299
0,1,0.257872718910933
1,1,0.251009938933036
10,1,0.251975854721408
9,1,0.30142938814102
6,1,0.367482224644619
2,1,0.251252222909084
5,1,0.332009612966742
7,1,0.385015145625573
8,2,0.0621511614755139
3,2,0.135933959270138
4,2,0.0178064972633218
0,2,-0.222217977894288
1,2,0.57601550180781
10,2,-0.240563462438231
9,2,0.12528311370568
6,2,0.38694226956226
2,2,-0.540069917967053
5,2,-0.261537607043686
7,2,-0.113132834580294
8,3,0.261759994137336
3,3,-0.219061595751238
4,3,0.437869126529893
0,3,0.118947353149158
1,3,0.203696575909285
10,3,-0.257223861991974
9,3,0.269370683061018
6,3,-0.518565342454622
2,3,-0.101003795030789
5,3,0.290867518896958
7,3,-0.365627143834083
