14,1,0.108997228318757
8,1,0.233334502778133
17,1,0.227857412149942
12,1,0.209987952430717
15,1,0.194045738332591
1,1,0.237978669498822
2,1,0.221727682645977
3,1,0.183073444581916
10,1,0.240103739100745
11,1,0.229397881639459
4,1,0.185219238033763
20,1,0.152161991767266
18,1,0.163145065999982
13,1,0.167885998543852
5,1,0.237388323540709
9,1,0.227070758981209
16,1,0.257160843097045
0,1,0.254463725171455
7,1,0.271915749754326
6,1,0.302209680854782
19,1,0.184642019603234
14,2,-0.00908365096397196
8,2,-0.26723781343315
17,2,-0.0464903598052188
12,2,-0.0359492555657894
15,2,-0.227087110094321
1,2,0.0338040970357542
2,2,-0.00144656569258909
3,2,-0.0492317992215611
10,2,0.435489113682076
11,2,-0.055591960536218
4,2,-0.194483617207385
20,2,-0.232553201157271
18,2,0.25706494349739
13,2,-0.0401296147883166
5,2,0.358214843686186
9,2,-0.1544469711516
16,2,0.313905802441344
0,2,-0.211295862635066
7,2,0.341521129849037
6,2,-0.324925910947929
19,2,-0.00191346043321391
14,3,-0.0621642283014067
8,3,0.198155628379107
17,3,-0.287221550970038
12,3,0.416635780478514
15,3,0.133226042723434
1,3,-0.220859604254055
2,3,0.0482226302126012
3,3,-0.131713557985779
10,3,0.248040299133103
11,3,-0.014398922799736
4,3,-0.0323086835906203
20,3,-0.255215241771502
18,3,0.229795558006701
13,3,0.237995115858995
5,3,0.244434177605988
9,3,0.0504168880067289
16,3,-0.420371335753443
0,3,0.0839432865147614
7,3,-0.167192582427831
6,3,0.0376882851367089
19,3,-0.319071216601268
